team,date,AB,RS,H,HR,TB,BB,SF
PIT,20030819,35,3,9,3,20,6,0
PIT,20030820,43,10,15,7,38,6,0
PIT,20030821,37,3,10,0,17,4,0
PIT,20030822,31,2,4,1,8,8,0
PIT,20030823,39,4,14,2,23,4,0
PIT,20030824,40,7,12,1,20,5,1
PIT,20030826,33,3,10,1,15,3,0
PIT,20030827,34,4,12,0,16,3,0
PIT,20030828,33,5,10,0,15,5,1
PIT,20030829,37,4,11,1,17,7,0
PIT,20030830,38,4,13,1,20,2,0
PIT,20030831,36,3,10,0,12,3,0
PIT,20030902,35,3,7,0,8,4,0
PIT,20030903,32,0,5,0,6,5,0
PIT,20030904,35,1,8,1,11,4,0
PIT,20030905,67,4,11,3,23,3,0
PIT,20030906,34,1,9,0,9,2,0
PIT,20030907,30,1,4,0,4,3,0
PIT,20030908,38,8,12,3,22,4,1
PIT,20030909,39,5,14,1,19,3,0
PIT,20030910,36,2,10,2,16,0,0
PIT,20030911,37,2,13,1,18,3,1
PIT,20030912,35,5,12,2,21,1,0
PIT,20030913,34,5,8,0,13,3,0
PIT,20030914,37,7,10,3,22,1,0
PIT,20030915,30,4,7,1,12,5,1
PIT,20030916,36,4,9,0,12,2,0
PIT,20030917,36,6,14,1,24,5,1
PIT,20030918,34,7,12,0,13,6,0
PIT,20030919,75,15,24,3,40,11,1
PIT,20030920,33,7,11,1,18,6,0
PIT,20030921,32,1,7,0,11,3,0
PIT,20030923,33,0,8,0,9,1,0
PIT,20030924,37,3,10,0,15,3,0
PIT,20030925,35,2,10,0,10,1,0
PIT,20030927,69,4,15,1,20,6,0
PIT,20030928,33,3,8,1,13,5,0
PIT,20040405,31,2,7,1,12,1,0
PIT,20040407,35,4,11,1,18,2,0
PIT,20040408,33,5,10,2,20,3,0
PIT,20040409,36,1,8,0,10,2,0
PIT,20040410,32,1,7,0,11,0,1
PIT,20040411,33,3,8,1,13,5,0
PIT,20040412,41,12,17,0,20,13,2
PIT,20040414,35,1,6,1,9,6,0
PIT,20040415,41,5,13,3,26,2,0
PIT,20040416,35,7,8,0,8,3,1
PIT,20040417,33,2,10,1,16,1,1
PIT,20040418,42,7,17,1,22,4,0
PIT,20040420,32,1,7,0,9,2,0
PIT,20040421,34,1,7,0,8,5,0
PIT,20040423,37,4,10,0,14,4,0
PIT,20040424,38,7,16,1,20,4,2
PIT,20040425,33,4,10,3,20,2,0
PIT,20040426,38,2,10,1,17,1,0
PIT,20040428,32,4,7,0,9,4,0
PIT,20040429,29,0,2,0,2,2,0
PIT,20040430,34,4,9,0,13,0,1
PIT,20040501,38,8,9,1,14,5,0
PIT,20040502,44,4,13,1,17,1,0
PIT,20040504,31,3,7,1,11,3,0
PIT,20040505,33,2,5,0,6,3,0
PIT,20040506,38,2,9,0,11,1,0
PIT,20040507,28,0,1,0,1,0,0
PIT,20040508,35,2,9,2,17,0,0
PIT,20040509,51,7,10,0,13,8,0
PIT,20040511,53,12,19,4,36,9,0
PIT,20040513,82,15,29,1,43,9,0
PIT,20040514,35,3,10,2,18,0,0
PIT,20040515,37,6,9,1,12,4,0
PIT,20040516,40,7,15,3,29,1,0
PIT,20040519,68,5,16,2,30,6,0
PIT,20040520,38,6,14,4,28,2,0
PIT,20040522,35,2,9,0,9,1,0
PIT,20040523,36,1,10,1,16,1,0
PIT,20040526,44,9,19,1,28,5,1
PIT,20040527,32,3,8,0,10,3,1
PIT,20040528,73,10,20,4,35,8,1
PIT,20040529,37,8,16,1,24,9,1
PIT,20040530,34,1,8,0,9,6,0
PIT,20040531,36,2,10,1,17,1,0
PIT,20040601,35,1,7,1,11,3,0
PIT,20040602,31,3,7,0,7,1,2
PIT,20040603,33,2,9,0,10,4,1
PIT,20040604,32,2,6,0,7,1,0
PIT,20040605,32,1,4,1,8,2,0
PIT,20040606,32,1,6,0,7,0,0
PIT,20040607,37,4,6,1,9,3,0
PIT,20040610,75,7,23,1,30,4,2
PIT,20040611,33,1,7,0,10,6,0
PIT,20040612,41,8,16,2,24,5,0
PIT,20040613,31,3,4,2,12,2,0
PIT,20040615,34,2,6,1,11,0,0
PIT,20040616,32,2,9,1,12,1,0
PIT,20040617,34,4,11,4,25,2,0
PIT,20040618,34,3,7,2,14,1,0
PIT,20040619,30,1,4,1,7,1,0
PIT,20040620,37,3,9,2,15,3,0
PIT,20040621,38,4,11,0,13,1,0
PIT,20040622,36,4,10,1,15,0,0
PIT,20040623,34,4,7,1,14,3,0
PIT,20040624,32,2,5,0,5,2,0
PIT,20040625,33,2,6,1,11,2,0
PIT,20040626,33,1,8,1,12,3,0
PIT,20040627,42,12,18,1,28,9,1
PIT,20040628,28,1,3,0,7,1,0
PIT,20040629,31,2,6,0,7,3,0
PIT,20040630,39,6,13,0,15,3,0
PIT,20040702,71,15,21,3,38,11,1
PIT,20040703,33,5,11,1,16,4,0
PIT,20040704,32,6,7,2,14,3,0
PIT,20040705,33,2,7,1,11,3,0
PIT,20040706,35,3,9,1,13,3,1
PIT,20040707,33,4,8,0,11,5,0
PIT,20040708,30,1,5,0,5,3,0
PIT,20040709,37,11,10,2,19,6,0
PIT,20040710,27,0,4,0,4,4,0
PIT,20040711,33,1,6,0,8,3,0
PIT,20040716,35,6,11,2,18,0,0
PIT,20040717,32,4,10,0,12,6,1
PIT,20040718,31,4,11,1,19,1,1
PIT,20040719,31,1,6,1,9,4,0
PIT,20040720,26,1,4,1,7,0,0
PIT,20040721,35,3,8,1,13,2,0
PIT,20040722,34,1,8,0,10,6,0
PIT,20040723,34,6,11,0,13,3,1
PIT,20040724,41,14,15,0,21,6,1
PIT,20040725,35,4,11,1,18,2,0
PIT,20040726,33,2,6,1,11,2,0
PIT,20040727,36,6,11,1,17,2,0
PIT,20040728,38,0,11,0,13,0,0
PIT,20040729,31,1,6,0,6,1,0
PIT,20040730,30,0,6,0,6,4,0
PIT,20040731,37,4,10,0,14,1,0
PIT,20040801,37,6,13,1,21,2,1
PIT,20040803,31,2,4,0,4,2,0
PIT,20040804,31,1,6,0,6,0,0
PIT,20040805,32,3,6,1,9,2,1
PIT,20040806,31,1,5,0,8,3,0
PIT,20040807,36,3,12,0,17,3,0
PIT,20040808,38,4,12,2,22,4,0
PIT,20040810,37,8,10,1,20,2,0
PIT,20040811,43,4,12,3,24,6,0
PIT,20040812,30,0,4,0,4,2,0
PIT,20040813,27,3,4,1,7,6,2
PIT,20040814,33,6,10,2,18,9,0
PIT,20040815,34,2,10,0,14,4,0
PIT,20040816,42,8,12,2,21,8,1
PIT,20040817,38,7,12,2,22,7,0
PIT,20040818,34,3,7,1,11,2,0
PIT,20040819,35,3,6,0,7,5,1
PIT,20040820,69,6,14,2,22,8,0
PIT,20040821,37,6,9,1,13,1,1
PIT,20040822,38,4,13,1,18,1,0
PIT,20040823,36,3,11,2,19,3,1
PIT,20040824,32,3,8,1,14,4,0
PIT,20040825,27,2,3,2,9,0,0
PIT,20040827,35,5,10,1,15,4,0
PIT,20040828,32,3,8,2,15,4,0
PIT,20040829,30,0,4,0,4,5,0
PIT,20040830,34,2,8,2,15,6,0
PIT,20040831,38,2,11,0,14,3,0
PIT,20040901,42,3,12,1,17,4,0
PIT,20040902,29,1,4,1,8,2,0
PIT,20040903,34,6,8,0,10,3,0
PIT,20040904,33,3,6,2,13,5,0
PIT,20040905,30,4,5,0,7,4,2
PIT,20040906,36,4,10,1,14,6,2
PIT,20040907,30,2,7,1,11,5,0
PIT,20040909,61,4,12,1,19,10,1
PIT,20040910,36,6,13,0,18,0,0
PIT,20040911,36,3,12,1,18,3,0
PIT,20040912,41,4,13,1,17,3,0
PIT,20040913,35,2,8,0,12,1,0
PIT,20040914,39,2,6,0,8,5,0
PIT,20040915,35,5,11,0,15,5,1
PIT,20040918,37,5,7,2,17,6,0
PIT,20040919,55,6,9,2,17,4,0
PIT,20040921,39,3,9,0,13,4,0
PIT,20040922,31,0,6,0,6,4,0
PIT,20040923,35,2,9,1,13,1,0
PIT,20040924,39,4,11,2,22,1,0
PIT,20040925,37,4,11,0,12,3,0
PIT,20040926,36,4,14,0,20,3,0
PIT,20040927,33,5,6,1,11,7,0
PIT,20040929,69,3,18,2,25,4,1
PIT,20041001,33,1,5,1,9,0,0
PIT,20041002,35,2,8,1,12,4,0
PIT,20041003,33,2,7,1,15,2,1
PIT,20050404,36,2,9,0,12,0,0
PIT,20050406,32,1,7,1,11,5,0
PIT,20050407,43,0,10,0,11,4,0
PIT,20050408,37,3,8,0,9,5,0
PIT,20050409,34,3,6,0,7,2,0
PIT,20050410,34,5,7,0,8,7,1
PIT,20050411,34,2,8,0,12,5,0
PIT,20050412,35,3,10,2,19,2,0
PIT,20050413,37,1,12,0,14,2,0
PIT,20050415,35,7,13,3,26,2,0
PIT,20050416,34,3,8,1,11,5,0
PIT,20050417,32,2,6,0,8,2,0
PIT,20050418,27,0,2,0,3,4,0
PIT,20050419,32,1,5,1,10,1,0
PIT,20050420,39,4,12,0,16,1,0
PIT,20050421,35,3,6,1,11,6,0
PIT,20050423,31,4,6,1,14,3,0
PIT,20050424,31,2,6,0,10,5,0
PIT,20050425,27,2,6,0,7,3,2
PIT,20050427,31,2,9,0,14,4,0
PIT,20050429,30,2,4,0,7,1,1
PIT,20050430,36,6,9,1,16,7,0
PIT,20050501,32,2,6,2,12,3,0
PIT,20050502,32,2,5,2,12,4,0
PIT,20050503,39,7,14,2,23,2,0
PIT,20050504,34,5,9,2,17,7,1
PIT,20050505,38,6,11,3,23,1,1
PIT,20050506,37,3,10,1,16,1,0
PIT,20050507,39,2,14,0,16,4,0
PIT,20050508,43,11,17,3,30,6,1
PIT,20050509,32,1,6,0,7,1,0
PIT,20050510,36,3,7,3,17,1,0
PIT,20050511,35,5,9,3,20,0,0
PIT,20050513,34,2,8,1,13,3,0
PIT,20050514,32,2,9,0,14,5,0
PIT,20050515,31,4,6,1,10,1,1
PIT,20050517,32,3,7,2,14,2,0
PIT,20050518,30,1,7,0,11,7,1
PIT,20050520,37,7,12,2,21,5,0
PIT,20050521,33,8,11,0,18,4,1
PIT,20050522,33,3,6,0,9,3,0
PIT,20050523,33,2,7,1,12,3,1
PIT,20050524,42,1,11,1,16,7,0
PIT,20050525,35,4,9,2,16,2,0
PIT,20050526,39,7,13,2,24,6,0
PIT,20050527,37,1,13,1,19,1,0
PIT,20050528,41,7,15,3,26,2,1
PIT,20050529,33,2,7,1,12,3,0
PIT,20050530,36,2,8,0,12,10,0
PIT,20050531,31,4,7,1,11,4,1
PIT,20050601,38,6,15,1,23,3,0
PIT,20050602,34,2,9,0,11,2,0
PIT,20050603,28,3,6,0,7,3,0
PIT,20050604,31,0,6,0,8,5,0
PIT,20050605,32,4,11,2,20,4,1
PIT,20050606,33,3,9,1,14,2,1
PIT,20050607,30,4,7,2,15,6,0
PIT,20050608,32,6,10,0,16,2,0
PIT,20050610,28,7,7,0,12,5,3
PIT,20050611,46,16,20,1,28,5,1
PIT,20050612,48,5,12,1,19,5,0
PIT,20050614,31,0,5,0,6,1,0
PIT,20050615,38,5,9,2,15,2,0
PIT,20050616,34,1,5,1,8,0,0
PIT,20050617,35,4,8,0,11,6,0
PIT,20050618,36,2,10,0,12,8,0
PIT,20050619,31,0,4,0,6,1,0
PIT,20050620,34,4,10,0,11,2,0
PIT,20050621,35,10,14,1,23,6,0
PIT,20050622,34,3,7,3,16,2,0
PIT,20050623,38,8,12,1,15,5,3
PIT,20050624,30,1,5,0,5,2,0
PIT,20050625,29,0,4,0,4,0,0
PIT,20050626,34,3,7,3,17,3,0
PIT,20050628,33,1,5,0,7,1,0
PIT,20050629,33,1,8,1,12,6,0
PIT,20050630,39,5,12,0,15,3,0
PIT,20050701,33,4,10,1,17,3,0
PIT,20050702,33,3,6,0,8,8,0
PIT,20050703,40,10,16,2,27,7,1
PIT,20050704,35,1,7,0,10,2,0
PIT,20050705,33,2,9,1,15,2,0
PIT,20050706,32,0,5,0,9,4,0
PIT,20050707,27,1,4,1,9,5,0
PIT,20050708,39,6,10,0,13,3,1
PIT,20050709,35,8,12,2,20,5,1
PIT,20050710,33,1,6,0,6,1,0
PIT,20050714,30,1,2,0,2,4,0
PIT,20050715,31,1,4,1,8,1,0
PIT,20050716,32,3,5,1,9,2,1
PIT,20050717,34,1,8,0,9,4,0
PIT,20050718,31,0,6,0,6,6,0
PIT,20050719,72,6,16,2,25,4,1
PIT,20050720,35,0,9,0,10,4,0
PIT,20050721,34,7,13,1,16,3,0
PIT,20050722,43,3,13,0,14,4,0
PIT,20050723,31,5,7,0,9,6,0
PIT,20050724,31,3,8,1,16,1,1
PIT,20050726,40,6,16,0,18,5,0
PIT,20050727,33,1,7,0,10,4,0
PIT,20050728,31,0,4,0,7,1,0
PIT,20050729,30,1,7,0,8,3,1
PIT,20050730,33,4,5,1,8,4,0
PIT,20050731,37,4,10,0,11,2,0
PIT,20050801,36,3,8,2,14,3,0
PIT,20050802,34,3,9,1,16,1,0
PIT,20050803,36,9,10,1,17,6,0
PIT,20050804,39,5,13,1,20,3,1
PIT,20050805,36,5,9,1,14,4,1
PIT,20050806,39,8,15,1,24,1,0
PIT,20050807,34,4,9,0,11,1,0
PIT,20050809,46,11,19,1,25,1,1
PIT,20050810,37,5,7,0,10,5,0
PIT,20050811,43,11,17,1,26,1,1
PIT,20050812,37,5,11,2,18,3,0
PIT,20050813,30,1,4,1,7,2,0
PIT,20050814,36,4,10,4,22,4,0
PIT,20050816,33,2,8,0,10,2,1
PIT,20050817,35,1,9,1,14,1,0
PIT,20050818,34,4,11,1,17,3,0
PIT,20050819,42,9,13,2,22,5,1
PIT,20050820,31,1,6,0,7,2,1
PIT,20050821,36,3,9,1,12,1,0
PIT,20050822,30,0,3,0,3,2,0
PIT,20050823,37,9,16,1,21,6,2
PIT,20050824,30,3,4,0,7,2,0
PIT,20050825,39,3,12,0,15,0,0
PIT,20050826,34,1,8,0,12,2,0
PIT,20050827,38,2,9,1,13,3,0
PIT,20050828,34,2,8,1,13,4,0
PIT,20050830,35,6,8,0,11,4,0
PIT,20050831,36,3,11,2,19,2,0
PIT,20050902,38,3,12,0,14,0,0
PIT,20050903,33,5,6,0,9,4,1
PIT,20050904,30,0,4,0,4,3,0
PIT,20050906,51,2,15,2,21,3,0
PIT,20050907,37,2,9,1,14,1,0
PIT,20050908,44,7,11,2,20,9,0
PIT,20050909,34,6,8,2,16,8,2
PIT,20050910,33,2,8,0,9,2,2
PIT,20050911,36,3,9,0,12,5,0
PIT,20050912,36,3,11,0,14,4,0
PIT,20050913,39,4,13,1,18,2,0
PIT,20050914,39,5,10,3,21,0,0
PIT,20050916,69,7,21,0,27,9,1
PIT,20050917,31,4,7,2,14,0,1
PIT,20050918,36,9,12,0,15,6,0
PIT,20050919,39,7,15,1,24,3,1
PIT,20050920,38,4,11,1,16,5,0
PIT,20050921,43,6,15,3,29,2,0
PIT,20050922,32,1,5,1,8,1,0
PIT,20050923,31,2,5,2,11,2,0
PIT,20050924,41,6,13,1,20,4,0
PIT,20050925,35,2,7,1,12,5,0
PIT,20050926,35,4,7,1,11,4,0
PIT,20050927,38,3,8,2,15,0,0
PIT,20050928,35,2,7,1,10,6,0
PIT,20050930,37,5,7,0,10,7,0
PIT,20051001,31,5,9,0,15,5,1
PIT,20051002,31,2,9,2,18,3,0
PIT,20060403,31,2,7,0,9,5,0
PIT,20060404,36,3,10,2,18,1,0
PIT,20060405,33,2,7,1,10,4,0
PIT,20060406,36,2,9,2,16,3,0
PIT,20060407,37,3,10,2,18,4,0
PIT,20060408,41,8,13,1,21,3,0
PIT,20060409,34,4,7,1,13,3,2
PIT,20060410,40,3,14,0,16,3,0
PIT,20060411,31,6,9,4,23,1,1
PIT,20060412,37,6,14,4,30,3,1
PIT,20060413,35,4,9,1,12,4,0
PIT,20060414,35,5,9,3,18,2,0
PIT,20060415,25,1,4,0,7,7,1
PIT,20060416,32,1,7,1,10,2,0
PIT,20060417,31,1,4,0,6,1,0
PIT,20060418,38,9,15,3,30,7,0
PIT,20060419,28,0,2,0,2,3,0
PIT,20060421,33,2,9,1,12,3,0
PIT,20060422,29,0,2,0,2,1,0
PIT,20060423,33,2,8,1,13,1,0
PIT,20060424,36,2,10,1,14,3,0
PIT,20060425,31,3,4,0,4,3,0
PIT,20060426,29,2,6,2,12,5,0
PIT,20060428,33,3,10,0,14,3,0
PIT,20060429,28,2,5,1,9,0,0
PIT,20060430,32,1,6,1,9,6,0
PIT,20060501,30,1,4,0,5,2,0
PIT,20060502,36,7,8,1,12,5,0
PIT,20060503,43,3,6,1,9,3,0
PIT,20060504,32,0,4,0,4,2,0
PIT,20060505,31,0,5,0,5,2,0
PIT,20060506,45,5,11,1,17,6,0
PIT,20060507,35,4,8,0,14,7,0
PIT,20060509,32,3,9,1,16,2,0
PIT,20060510,39,4,13,0,16,2,0
PIT,20060512,35,10,15,0,17,8,2
PIT,20060513,33,2,6,1,11,5,0
PIT,20060514,35,2,10,1,14,2,0
PIT,20060516,37,9,13,0,16,6,1
PIT,20060517,36,6,13,1,19,4,0
PIT,20060518,38,5,11,2,21,3,1
PIT,20060519,29,1,3,1,6,1,0
PIT,20060520,38,6,14,4,28,2,1
PIT,20060521,38,2,9,0,12,1,0
PIT,20060522,33,3,9,1,14,4,0
PIT,20060523,36,3,9,2,16,3,0
PIT,20060524,37,6,12,2,19,3,1
PIT,20060526,39,8,16,3,29,3,0
PIT,20060527,69,5,17,3,27,9,1
PIT,20060528,36,2,7,2,15,2,0
PIT,20060529,40,13,18,2,29,7,1
PIT,20060530,39,10,17,2,28,4,1
PIT,20060531,37,5,12,3,22,2,0
PIT,20060601,31,4,7,0,11,2,2
PIT,20060602,25,0,5,0,8,2,0
PIT,20060603,33,6,10,0,11,3,1
PIT,20060604,29,0,2,0,4,1,0
PIT,20060605,37,5,12,0,16,5,0
PIT,20060606,32,3,7,2,14,3,0
PIT,20060607,36,7,10,1,14,7,0
PIT,20060608,37,4,12,0,16,8,1
PIT,20060609,33,2,8,1,12,1,0
PIT,20060610,30,2,4,2,10,4,0
PIT,20060611,39,3,12,1,17,6,0
PIT,20060613,31,1,5,0,7,3,1
PIT,20060614,37,7,14,1,19,2,0
PIT,20060615,35,5,11,3,21,5,0
PIT,20060616,32,1,5,1,9,1,0
PIT,20060617,32,3,7,1,11,1,0
PIT,20060618,33,2,6,1,11,0,0
PIT,20060619,44,3,11,2,21,6,0
PIT,20060620,32,5,8,2,16,7,1
PIT,20060621,35,4,8,0,11,6,0
PIT,20060622,35,7,8,0,13,5,0
PIT,20060623,34,3,7,1,12,1,0
PIT,20060624,32,0,7,0,8,2,0
PIT,20060625,33,4,7,1,12,4,0
PIT,20060627,32,2,7,1,12,1,1
PIT,20060628,38,3,13,2,22,2,0
PIT,20060629,35,7,14,1,19,4,2
PIT,20060630,38,6,11,1,20,1,1
PIT,20060701,39,9,13,0,14,1,0
PIT,20060702,37,5,11,0,14,7,0
PIT,20060703,39,8,15,2,23,5,1
PIT,20060704,41,5,14,0,16,3,0
PIT,20060705,34,0,7,0,7,2,0
PIT,20060706,40,4,11,0,17,5,0
PIT,20060707,30,3,7,0,9,3,2
PIT,20060708,36,2,8,1,12,2,0
PIT,20060709,36,3,10,0,12,2,1
PIT,20060714,37,7,15,1,24,2,1
PIT,20060715,37,7,14,0,18,6,1
PIT,20060716,44,4,12,0,14,3,0
PIT,20060717,31,3,7,0,10,5,0
PIT,20060718,37,4,11,1,18,2,1
PIT,20060719,32,6,9,0,13,4,0
PIT,20060720,34,4,7,2,15,5,0
PIT,20060721,36,1,7,0,7,2,0
PIT,20060722,29,0,4,0,5,3,0
PIT,20060723,38,4,10,0,11,6,0
PIT,20060724,40,7,14,1,20,2,0
PIT,20060725,38,4,10,2,18,0,0
PIT,20060726,40,8,13,2,21,5,0
PIT,20060728,29,3,6,0,7,3,0
PIT,20060729,33,3,9,1,14,8,0
PIT,20060730,39,2,10,1,14,4,0
PIT,20060801,36,2,8,0,11,0,0
PIT,20060802,33,2,6,0,7,4,0
PIT,20060803,31,3,8,0,9,3,0
PIT,20060804,37,6,11,2,21,4,0
PIT,20060805,35,5,8,2,15,4,0
PIT,20060806,35,1,8,1,11,3,0
PIT,20060808,30,1,4,0,5,5,1
PIT,20060809,31,1,4,0,6,2,0
PIT,20060810,34,1,9,0,11,2,1
PIT,20060811,34,6,12,1,20,5,0
PIT,20060812,34,3,11,0,11,6,1
PIT,20060813,30,7,8,2,16,8,0
PIT,20060814,32,4,8,2,14,2,0
PIT,20060815,35,2,12,1,16,1,1
PIT,20060816,46,2,7,0,8,6,0
PIT,20060818,42,5,15,2,25,4,0
PIT,20060819,37,5,13,1,19,1,1
PIT,20060820,34,1,6,1,9,0,0
PIT,20060821,32,0,4,0,4,1,0
PIT,20060822,36,5,9,0,11,2,0
PIT,20060823,34,5,9,2,20,2,1
PIT,20060824,31,5,11,0,12,2,1
PIT,20060825,32,1,7,0,9,2,0
PIT,20060826,34,4,9,0,10,1,1
PIT,20060827,33,1,7,0,9,4,0
PIT,20060828,41,10,19,1,24,6,0
PIT,20060829,43,5,10,0,12,4,0
PIT,20060830,50,10,20,0,22,5,2
PIT,20060901,30,1,3,0,3,1,0
PIT,20060902,29,1,6,0,7,2,1
PIT,20060903,34,2,7,0,10,2,0
PIT,20060904,35,5,9,0,10,8,0
PIT,20060905,37,4,10,2,20,5,0
PIT,20060906,32,2,4,0,5,2,0
PIT,20060907,34,7,9,3,19,6,1
PIT,20060908,34,1,8,1,12,2,0
PIT,20060909,39,7,11,2,21,3,0
PIT,20060910,30,2,5,0,5,1,0
PIT,20060911,30,3,7,0,7,7,0
PIT,20060913,61,7,12,1,19,7,2
PIT,20060915,33,4,9,1,15,3,0
PIT,20060916,31,3,8,1,12,3,0
PIT,20060917,31,3,8,0,11,4,2
PIT,20060919,39,7,11,2,19,2,0
PIT,20060920,38,5,12,1,18,4,0
PIT,20060921,35,2,9,0,11,5,0
PIT,20060922,27,1,1,1,4,3,0
PIT,20060923,32,1,6,0,6,1,0
PIT,20060924,34,1,7,0,7,1,0
PIT,20060926,38,3,12,2,22,3,0
PIT,20060927,55,6,13,1,20,9,0
PIT,20060928,30,0,5,0,6,3,0
PIT,20060929,35,2,8,0,10,1,1
PIT,20060930,29,3,7,0,8,4,0
PIT,20061001,34,1,11,0,12,2,0
PIT,20070402,39,3,9,3,19,2,0
PIT,20070403,35,3,9,1,13,2,0
PIT,20070404,39,5,10,0,14,4,0
PIT,20070406,31,1,4,0,5,1,0
PIT,20070407,36,5,9,1,15,1,0
PIT,20070408,40,5,13,3,25,2,0
PIT,20070409,29,0,3,0,4,4,0
PIT,20070410,42,2,7,1,11,6,0
PIT,20070411,34,1,8,0,11,8,0
PIT,20070413,37,2,10,1,15,1,0
PIT,20070416,33,3,8,0,12,3,0
PIT,20070417,37,4,10,1,15,5,0
PIT,20070418,36,3,7,1,15,2,0
PIT,20070419,34,3,8,1,12,5,0
PIT,20070420,34,2,8,0,9,2,0
PIT,20070421,37,3,9,0,10,5,0
PIT,20070422,35,7,11,1,17,3,0
PIT,20070424,32,3,9,1,15,1,0
PIT,20070425,56,3,10,1,14,3,0
PIT,20070426,31,5,7,0,8,4,0
PIT,20070427,32,3,9,0,11,3,0
PIT,20070428,30,1,5,0,7,0,0
PIT,20070429,35,4,10,1,16,1,0
PIT,20070430,30,3,7,1,12,2,0
PIT,20070501,38,3,11,1,15,3,0
PIT,20070502,32,1,4,1,7,0,0
PIT,20070503,35,3,9,2,19,2,0
PIT,20070504,34,0,6,0,6,2,0
PIT,20070505,36,3,10,1,17,4,0
PIT,20070506,36,3,9,1,13,4,0
PIT,20070508,58,2,14,0,18,9,0
PIT,20070509,30,0,3,0,4,0,0
PIT,20070510,36,5,8,1,14,3,0
PIT,20070511,30,0,7,0,8,4,0
PIT,20070512,30,1,5,0,6,3,0
PIT,20070513,41,11,18,0,21,8,0
PIT,20070514,35,7,11,1,16,5,0
PIT,20070515,34,2,8,0,9,1,0
PIT,20070516,34,3,6,1,9,2,0
PIT,20070517,31,3,6,0,9,8,0
PIT,20070518,39,7,14,2,22,4,0
PIT,20070519,39,8,12,0,15,6,0
PIT,20070520,34,2,7,0,9,0,0
PIT,20070522,39,3,12,0,12,3,0
PIT,20070523,35,1,7,0,12,2,0
PIT,20070524,31,1,5,1,9,5,0
PIT,20070525,39,8,11,2,20,7,0
PIT,20070526,39,7,11,2,20,6,0
PIT,20070527,43,9,18,2,28,2,0
PIT,20070528,32,0,6,0,8,1,0
PIT,20070529,33,4,12,1,17,1,0
PIT,20070530,32,0,5,0,7,1,0
PIT,20070531,44,1,12,0,14,2,0
PIT,20070601,36,4,9,1,17,2,0
PIT,20070602,30,3,8,1,13,4,0
PIT,20070603,36,3,10,2,18,2,0
PIT,20070604,33,3,5,2,12,2,0
PIT,20070605,32,6,9,2,18,7,0
PIT,20070606,32,2,5,1,9,6,0
PIT,20070607,31,2,6,2,15,3,0
PIT,20070608,38,3,10,1,13,2,0
PIT,20070609,32,3,6,0,8,5,0
PIT,20070610,36,6,9,0,11,7,0
PIT,20070612,34,7,10,3,23,6,0
PIT,20070613,34,6,11,0,16,5,0
PIT,20070614,30,0,5,0,6,3,0
PIT,20070615,34,4,12,0,15,1,0
PIT,20070616,35,1,9,0,11,1,0
PIT,20070617,36,8,11,1,19,2,0
PIT,20070619,36,5,9,0,11,6,0
PIT,20070620,31,0,4,0,6,2,0
PIT,20070621,33,0,7,0,8,1,0
PIT,20070622,41,2,8,1,12,1,0
PIT,20070623,30,1,5,0,6,3,0
PIT,20070624,38,3,10,0,11,8,0
PIT,20070626,35,2,8,1,12,4,0
PIT,20070627,41,5,11,4,23,4,0
PIT,20070628,38,6,12,1,19,4,0
PIT,20070629,32,1,8,0,12,6,0
PIT,20070630,32,7,9,1,15,2,0
PIT,20070701,33,0,6,0,9,1,0
PIT,20070702,34,2,7,0,9,3,0
PIT,20070703,37,5,10,0,17,5,0
PIT,20070704,30,2,6,2,14,2,0
PIT,20070705,33,5,10,3,22,2,0
PIT,20070706,36,8,12,2,23,5,0
PIT,20070707,35,1,8,0,12,2,0
PIT,20070708,31,4,8,1,11,4,0
PIT,20070713,34,1,8,0,10,1,0
PIT,20070714,32,2,5,1,10,4,0
PIT,20070715,29,1,4,1,9,0,0
PIT,20070716,41,5,14,0,16,3,0
PIT,20070717,31,2,5,1,9,2,0
PIT,20070718,34,3,8,2,15,0,0
PIT,20070720,35,1,9,0,14,4,0
PIT,20070721,33,4,10,1,15,2,0
PIT,20070722,32,0,6,0,7,0,0
PIT,20070724,34,3,7,2,15,1,0
PIT,20070725,34,2,8,1,14,4,0
PIT,20070726,38,6,11,1,15,1,0
PIT,20070727,27,1,6,0,7,0,0
PIT,20070728,35,3,9,1,13,4,0
PIT,20070729,34,1,7,1,12,2,0
PIT,20070731,40,4,12,1,15,2,0
PIT,20070801,40,11,20,3,32,3,0
PIT,20070802,41,4,8,1,14,4,0
PIT,20070803,38,2,11,1,16,1,0
PIT,20070804,40,5,12,5,28,7,0
PIT,20070807,38,5,10,0,13,4,0
PIT,20070808,35,5,10,1,16,9,0
PIT,20070809,31,1,7,1,12,3,0
PIT,20070810,41,7,13,1,21,4,0
PIT,20070811,43,11,17,2,29,3,0
PIT,20070812,36,4,9,1,15,3,0
PIT,20070813,64,6,15,3,28,8,0
PIT,20070814,34,4,7,1,12,6,0
PIT,20070815,36,7,10,2,19,7,0
PIT,20070816,37,8,13,1,19,6,0
PIT,20070817,37,6,10,3,21,3,0
PIT,20070818,38,6,13,1,21,6,0
PIT,20070819,34,8,12,0,16,5,0
PIT,20070820,40,3,8,1,15,2,0
PIT,20070821,34,2,8,1,13,3,0
PIT,20070822,41,8,17,6,37,2,0
PIT,20070823,36,5,10,0,14,8,0
