retroID,Y,team,W,L,G,GS,IP,SO,BAA,ERA
norrd002,2019,DET,3,13,32,29,433,125,0.275,4.49
perdl002,2016,SDN,9,10,35,20,440,105,0.31,5.71
perdl002,2017,SDN,8,11,29,29,491,118,0.285,4.67
rea-c001,2016,SDN,5,5,19,18,298,76,0.262,4.98
sanca006,2016,TOR,15,2,30,30,576,161,0.22399999999999998,3.0
sanca006,2018,TOR,4,6,20,20,315,86,0.262,4.89
sanca006,2019,TOR,3,14,23,23,338,99,0.29,6.07
snelb001,2016,TBA,6,8,19,19,267,98,0.26899999999999996,3.54
snelb001,2017,TBA,5,7,24,24,388,119,0.23399999999999999,4.04
snelb001,2018,TBA,21,5,31,31,542,221,0.17800000000000002,1.89
snelb001,2019,TBA,6,8,23,23,321,147,0.24100000000000002,4.29
strir001,2016,LAN,5,9,22,14,300,74,0.25,3.96
strir001,2018,LAN,8,6,33,21,366,136,0.257,3.02
strir001,2019,LAN,4,4,32,15,272,93,0.244,3.47
tailj001,2016,PIT,5,4,18,18,312,85,0.252,3.38
tailj001,2017,PIT,8,7,25,25,401,125,0.29,4.44
tailj001,2018,PIT,14,10,32,32,573,179,0.24600000000000002,3.2
tropn001,2016,ANA,3,2,13,13,205,68,0.27,3.56
tropn001,2018,ANA,5,6,14,14,228,64,0.242,4.74
uriaj001,2016,LAN,5,2,18,15,231,84,0.27399999999999997,3.39
velav001,2016,PHI,8,6,24,24,393,152,0.263,4.12
velav001,2017,PHI,2,7,15,15,216,68,0.27,5.13
velav001,2018,PHI,9,12,31,30,440,161,0.25,4.85
velav001,2019,PHI,7,8,33,23,352,130,0.262,4.91
wilst004,2016,BAL,4,6,24,13,282,55,0.28800000000000003,5.27
wrigs001,2016,BOS,13,6,24,24,470,127,0.235,3.33
biagj001,2017,TOR,3,13,44,18,359,97,0.265,5.34
blact002,2017,SFN,8,12,34,24,491,73,0.28300000000000003,4.78
blact002,2018,SFN,6,7,47,13,356,75,0.289,4.25
bridp001,2017,ANA,10,3,21,20,363,73,0.252,3.64
castl003,2017,CIN,3,7,15,15,268,98,0.20199999999999999,3.12
castl003,2018,CIN,10,12,31,31,509,165,0.245,4.3
castl003,2019,CIN,15,8,32,32,572,226,0.20199999999999999,3.4
clevm001,2017,CLE,12,6,27,21,365,137,0.21100000000000002,3.11
clevm001,2018,CLE,13,8,32,32,600,207,0.223,3.02
clevm001,2019,CLE,13,4,21,21,378,169,0.209,2.71
cottj001,2017,OAK,9,10,24,24,387,105,0.267,5.58
farij001,2017,TBA,5,4,16,14,260,84,0.225,3.43
freek001,2017,COL,11,11,33,28,468,107,0.284,4.1
freek001,2018,COL,17,7,33,33,607,173,0.24,2.85
freek001,2019,COL,3,11,22,22,313,79,0.29600000000000004,6.73
garra001,2017,CIN,3,8,16,14,212,63,0.26899999999999996,7.39
glast001,2017,PIT,2,7,15,13,186,56,0.319,7.69
godlz001,2017,ARI,8,9,26,25,465,165,0.221,3.37
godlz001,2018,ARI,15,11,33,32,535,185,0.26,4.74
gossd001,2017,OAK,4,11,18,18,274,72,0.306,6.11
gselr001,2017,NYN,8,7,25,22,359,82,0.28,5.19
hoffj003,2017,COL,6,5,23,16,298,82,0.273,5.89
hoffj003,2019,COL,2,6,15,15,210,68,0.28300000000000003,6.56
junij001,2017,KCA,9,3,20,16,295,80,0.264,4.3
junij001,2018,KCA,9,12,30,30,531,164,0.265,4.37
junij001,2019,KCA,9,14,31,31,526,164,0.276,5.24
lamed001,2017,SDN,7,8,21,21,343,139,0.21,4.57
lamed001,2019,SDN,3,5,14,14,219,105,0.226,4.07
liveb001,2017,PHI,4,7,15,15,266,52,0.26899999999999996,4.26
lugos001,2017,NYN,7,5,19,18,304,85,0.284,4.71
marqg001,2017,COL,11,7,29,29,486,147,0.27399999999999997,4.39
marqg001,2018,COL,14,11,33,33,588,230,0.24100000000000002,3.77
marqg001,2019,COL,12,5,28,28,522,175,0.259,4.76
mejia001,2017,MIN,4,7,21,21,294,85,0.281,4.5
meyea001,2017,ANA,4,5,13,13,202,75,0.19699999999999998,3.74
miraa002,2017,SEA,8,7,31,29,480,137,0.233,5.12
montr004,2017,NYN,5,11,34,18,357,114,0.306,5.52
montj004,2017,NYA,9,7,29,29,466,144,0.23600000000000002,3.88
musgj001,2017,HOU,7,8,38,15,328,98,0.27699999999999997,4.77
musgj001,2018,PIT,6,9,19,19,346,100,0.253,4.06
musgj001,2019,PIT,11,12,32,31,511,157,0.254,4.44
newcs001,2017,ATL,4,9,19,19,300,108,0.26,4.32
newcs001,2018,ATL,12,9,31,30,492,160,0.226,3.9
piven001,2017,PHI,8,10,26,26,399,140,0.281,6.02
piven001,2018,PHI,7,14,33,32,492,188,0.261,4.77
piven001,2019,PHI,4,6,30,13,281,89,0.278,5.38
ramij002,2017,ANA,11,10,27,24,442,105,0.267,4.15
romas001,2017,CIN,5,8,16,16,261,73,0.275,4.45
romas001,2018,CIN,8,11,39,25,437,105,0.267,5.31
senza001,2017,COL,10,5,36,20,404,102,0.254,4.68
senza001,2018,COL,6,6,23,13,271,69,0.266,4.38
senza001,2019,COL,11,11,25,25,374,76,0.313,6.71
sevel001,2017,NYA,14,6,31,31,580,230,0.20800000000000002,2.98
sevel001,2018,NYA,19,8,32,32,574,220,0.23800000000000002,3.39
suteb001,2017,MIL,3,2,22,14,245,64,0.263,3.42
suteb001,2018,MIL,8,7,20,18,304,84,0.258,4.44
urenj001,2017,MIA,14,7,34,28,509,113,0.23800000000000002,3.82
urenj001,2018,MIA,9,12,31,31,522,130,0.242,3.98
urenj001,2019,MIA,4,10,24,13,254,62,0.293,5.21
willt002,2017,PIT,7,9,31,25,451,117,0.255,4.07
willt002,2018,PIT,14,10,31,31,512,126,0.231,3.11
willt002,2019,PIT,7,9,26,26,437,113,0.284,5.38
barrj003,2018,ANA,10,9,26,26,388,98,0.242,3.41
barrj003,2019,ANA,4,10,19,13,248,75,0.275,6.42
biebs001,2018,CLE,11,5,20,19,344,118,0.285,4.55
biebs001,2019,CLE,15,8,34,33,643,259,0.23,3.28
borur001,2018,TOR,4,6,17,17,293,67,0.256,3.87
buehw001,2018,LAN,8,5,24,23,412,151,0.193,2.62
buehw001,2019,LAN,14,4,30,30,547,215,0.223,3.26
coved001,2018,CHA,5,14,27,21,365,91,0.26899999999999996,5.18
efliz001,2018,PHI,11,8,24,24,384,123,0.261,4.36
efliz001,2019,PHI,10,13,32,28,490,129,0.268,4.13
fillh001,2018,KCA,4,2,17,13,247,57,0.255,4.26
flahj002,2018,SLN,8,9,28,28,453,182,0.19899999999999998,3.34
flahj002,2019,SLN,11,8,33,33,589,231,0.192,2.75
gantj002,2018,SLN,7,6,26,19,342,95,0.21600000000000003,3.47
gavis001,2018,TOR,3,10,26,24,371,105,0.281,5.31
germd001,2018,NYA,2,6,21,14,257,102,0.242,5.57
germd001,2019,NYA,18,4,27,24,429,153,0.228,4.03
gioll001,2018,CHA,10,13,32,32,520,125,0.25,6.13
gioll001,2019,CHA,14,9,29,29,530,228,0.205,3.41
gonzm005,2018,SEA,13,9,29,29,500,145,0.267,4.0
gonzm005,2019,SEA,16,13,34,34,609,147,0.264,3.99
hardb001,2018,DET,4,5,30,13,258,66,0.245,3.56
hessd001,2018,BAL,3,10,21,19,310,74,0.262,4.88
hessd001,2019,BAL,1,10,23,14,240,68,0.287,7.09
johnb004,2018,BOS,4,5,38,13,298,87,0.263,4.17
kellb003,2018,KCA,9,6,41,20,421,96,0.252,3.08
kellb003,2019,KCA,7,14,28,28,496,122,0.247,4.19
kingn001,2018,PIT,5,7,18,15,228,69,0.259,5.21
kochm001,2018,ARI,5,5,19,14,260,50,0.267,4.15
lauee001,2018,SDN,6,7,23,23,336,100,0.285,4.34
lauee001,2019,SDN,8,10,30,29,449,138,0.268,4.45
loper003,2018,CHA,7,10,32,32,566,151,0.23399999999999999,3.91
loper003,2019,CHA,10,15,33,33,552,169,0.278,5.38
luccj001,2018,SDN,8,9,26,26,390,145,0.254,4.08
luccj001,2019,SDN,10,10,30,30,491,158,0.233,4.18
mahlt001,2018,CIN,7,9,23,23,336,110,0.28300000000000003,4.98
mahlt001,2019,CIN,3,12,25,25,389,129,0.266,5.14
mikom001,2018,SLN,18,4,32,32,602,146,0.245,2.83
mikom001,2019,SLN,9,14,32,32,552,144,0.272,4.16
penaf002,2018,ANA,3,5,19,17,278,85,0.247,4.18
peraf001,2018,MIL,6,4,16,14,235,96,0.17800000000000002,4.25
richt001,2018,MIA,4,9,25,25,379,130,0.253,4.42
richt001,2019,MIA,3,12,23,20,336,103,0.248,4.5
rodrd001,2018,SFN,6,4,21,19,355,89,0.223,2.81
rodrd001,2019,SFN,6,11,28,16,297,71,0.271,5.64
skoge001,2018,KCA,1,6,14,13,210,49,0.24600000000000002,5.14
smitc006,2018,MIA,5,6,16,16,232,88,0.22,4.19
smitc006,2019,MIA,10,11,28,28,460,168,0.223,4.52
stanr002,2018,TBA,2,3,59,29,199,81,0.191,2.98
stanr002,2019,TBA,0,2,41,27,167,61,0.214,3.4
strac001,2018,SFN,10,10,28,26,435,112,0.273,5.09
suara002,2018,SFN,7,13,29,29,481,130,0.26899999999999996,4.49
weavl001,2018,SLN,7,11,30,25,409,121,0.27699999999999997,4.95
agrad001,2019,PIT,4,5,15,14,220,41,0.28300000000000003,4.91
alcas001,2019,MIA,6,14,32,32,592,151,0.24100000000000002,3.88
andes002,2019,SFN,3,5,28,16,288,70,0.29100000000000004,5.44
beedt001,2019,SFN,5,10,24,22,351,113,0.271,5.08
braus002,2019,PIT,4,6,25,19,340,100,0.265,5.16
canng001,2019,ANA,5,6,18,17,271,96,0.235,4.58
ceasd001,2019,CHA,4,7,14,14,219,81,0.271,5.79
chiry001,2019,TBA,9,5,26,18,400,114,0.225,3.85
clart003,2019,ARI,5,5,23,15,254,68,0.263,5.31
fontw001,2019,TOR,2,3,23,14,118,53,0.23,3.66
friem001,2019,ATL,17,6,33,30,497,173,0.27,4.02
greec003,2019,NYA,4,4,54,15,207,98,0.247,4.17
herne002,2019,MIA,3,5,21,15,247,85,0.242,5.03
housa001,2019,MIL,6,7,35,18,334,117,0.244,3.72
hudsd002,2019,SLN,16,7,33,32,524,136,0.245,3.35
juraa001,2019,TEX,7,11,32,18,367,81,0.304,5.81
kellm002,2019,ARI,13,14,32,32,550,158,0.26,4.42
kikuy001,2019,SEA,6,11,32,32,485,116,0.295,5.46
lambp001,2019,COL,3,7,19,19,268,57,0.321,7.25
lopej004,2019,KCA,4,9,39,18,371,109,0.28600000000000003,6.33
lopep002,2019,MIA,5,8,21,21,334,95,0.261,5.09
meanj001,2019,BAL,12,11,31,27,465,121,0.23399999999999999,3.6
montf001,2019,OAK,9,2,16,16,288,103,0.23,2.63
paddc001,2019,SDN,9,7,26,26,422,153,0.204,3.33
plesz001,2019,CLE,8,6,21,21,347,88,0.237,3.81
pluta001,2019,CLE,7,5,21,20,328,78,0.267,4.86
quanc001,2019,SDN,6,8,23,18,309,89,0.26,5.16
sampa001,2019,TEX,6,8,35,15,376,101,0.302,5.89
sorom001,2019,ATL,13,4,29,29,524,142,0.23600000000000002,2.68
sparg001,2019,KCA,4,11,31,23,408,81,0.29600000000000004,6.02
stram001,2019,SDN,6,11,46,16,344,118,0.267,4.71
suarj001,2019,ANA,2,6,19,15,243,72,0.304,7.11
thort002,2019,TOR,6,9,32,29,463,149,0.259,4.84
turns003,2019,DET,3,17,30,30,445,146,0.267,4.61
waguj001,2019,TOR,5,5,16,13,234,63,0.249,4.38
wojca001,2019,BAL,4,8,17,16,247,80,0.248,4.92
woodb005,2019,MIL,11,3,22,22,365,143,0.24,3.62
yamaj001,2019,MIA,4,5,15,15,236,82,0.191,4.46
yarbr001,2019,TBA,11,6,28,14,425,117,0.228,4.13
ynoag001,2019,BAL,1,10,36,13,332,67,0.28,5.61
youna002,2019,ARI,7,5,17,15,250,71,0.22899999999999998,3.56
